Unnamed: 0,timeSec,x,y,z,dx,dy,direction
53.0,1.7666670000000000,50.350437999999997,19.9963470000000,0.0,0.19251299999999999,0.3781770000000000,63.02135800000000
54.0,1.8,50.60271800000000,20.29602700000000,0.0,0.25228000000000000,0.29968000000000000,49.90834800000000
55.0,1.8333330000000001,50.77103500000000,20.45185000000000,0.0,0.1683170000000000,0.15582299999999999,42.79265800000000
56.0,1.8666670000000001,50.89511900000000,20.805121000000000,0.0,0.12408400000000000,0.35327100000000000,70.64658000000000
57.0,1.9,51.02475900000000,21.08891700000000,0.0,0.12964000000000001,0.28379599999999999,65.44867000000001
58.0,1.933333000000000,50.90565900000000,21.24596900000000,0.0,-0.11910000000000000,0.15705100000000000,127.17488500000000
59.0,1.9666669999999999,50.981453999999999,21.215450000000001,0.0,0.07579500000000000,-0.030519000000000001,338.067934000000
60.0,2.0,50.92822400000000,21.20457900000000,0.0,-0.053231000000000001,-0.010872000000000000,191.54308599999999
61.0,2.033333000000000,50.96622100000000,21.274438000000000,0.0,0.037997000000000003,0.0698600000000000,61.457743999999998
62.0,2.0666669999999998,51.06016000000000,21.342527000000000,0.0,0.09393899999999999,0.06808800000000000,35.93510000000000
63.0,2.1,51.33073500000000,21.49188000000000,0.0,0.2705750000000000,0.1493540000000000,28.89805500000000
64.0,2.1333329999999999,51.87075300000000,21.71100100000000,0.0,0.5400170000000000,0.21912100000000001,22.08570500000000
65.0,2.1666669999999999,52.29699200000000,22.01960200000000,0.0,0.4262390000000000,0.3086000000000000,35.90479500000000
66.0,2.2,52.75349200000000,22.291999000000001,0.0,0.4565000000000000,0.2723980000000000,30.824900000000000
67.0,2.2333330000000000,52.920402000000003,22.61497000000000,0.0,0.16691000000000000,0.3229710000000000,62.670287999999999
68.0,2.2666670000000000,53.23775000000000,22.786773000000000,0.0,0.31734800000000002,0.17180300000000001,28.429874999999999
69.0,2.3,53.42733700000000,22.87737400000000,0.0,0.1895870000000000,0.09060000000000000,25.542259000000001
70.0,2.333333000000000,53.78247000000000,22.70990900000000,0.0,0.3551330000000000,-0.16746400000000000,334.7535750000000
71.0,2.3666670000000001,54.10897400000000,22.376791000000001,0.0,0.32650400000000002,-0.3331180000000000,314.42555599999997
72.0,2.4,54.37118700000000,22.076302999999999,0.0,0.2622130000000000,-0.30048799999999998,311.10868900000003
73.0,2.433333000000000,54.55182700000000,21.94530100000000,0.0,0.18064000000000000,-0.13100200000000001,324.04996399999999
74.0,2.466667000000000,54.75085300000000,22.049118000000000,0.0,0.19902500000000001,0.10381700000000001,27.54772000000000
